Server Name,Feed Name,Session Name,Channel,Customer,Multicast Group,Switch IP,Interface
SM-NY4-LAW-1,cboe_csm_standard,Line 8,A,"Sumo Capital, LLC",233.103.126.71,10.75.128.11,Et39
SM-NY4-LAW-2,cboe_csm_standard,Line 8,A,"Sumo Capital, LLC",233.103.126.71,10.75.128.11,Et44
SM-NY4-LAE-10-eth1,cboe_csm_standard,Line 9,A,"Sumo Capital, LLC",233.103.126.72,10.10.128.3,Et4
SM-NY4-LAE-3-eth1,cboe_csm_standard,Line 9,A,"Sumo Capital, LLC",233.103.126.72,10.10.128.3,Et18
SM-NY4-LAW-1,cboe_csm_standard,Line 9,A,"Sumo Capital, LLC",233.103.126.72,10.75.128.11,Et39
SM-NY4-LAW-2,cboe_csm_standard,Line 9,A,"Sumo Capital, LLC",233.103.126.72,10.75.128.11,Et44
SM-NY4-LAE-10-eth1,cboe_csm_standard,Line 10,A,"Sumo Capital, LLC",233.103.126.73,10.10.128.3,Et4
SM-NY4-LAE-3-eth1,cboe_csm_standard,Line 10,A,"Sumo Capital, LLC",233.103.126.73,10.10.128.3,Et18
SM-NY4-LAW-1,cboe_csm_standard,Line 10,A,"Sumo Capital, LLC",233.103.126.73,10.75.128.11,Et39
SM-NY4-LAW-2,cboe_csm_standard,Line 10,A,"Sumo Capital, LLC",233.103.126.73,10.75.128.11,Et44
SUMO-DC3-LUK-1,cboe_csm_standard,Security Definitions,A,"Sumo Capital, LLC",233.103.126.79,10.64.254.2,Et39
SM-DC3-JD-1-p1p2,cboe_csm_strategy,Line 1,A,"Sumo Capital, LLC",233.103.126.80,10.64.254.1,Et46
SM-NY4-LAE-10-eth1,cboe_csm_strategy,Line 1,A,"Sumo Capital, LLC",233.103.126.80,10.10.128.3,Et4
SM-NY4-LAE-3-eth1,cboe_csm_strategy,Line 1,A,"Sumo Capital, LLC",233.103.126.80,10.10.128.3,Et18
SM-NY4-LAW-1,cboe_csm_strategy,Line 1,A,"Sumo Capital, LLC",233.103.126.80,10.75.128.11,Et39
SM-NY4-LAW-2,cboe_csm_strategy,Line 1,A,"Sumo Capital, LLC",233.103.126.80,10.75.128.11,Et44
SM-CAR-LAE-4,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.104,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.104,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.104,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.105,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.105,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.105,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.106,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.106,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.106,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.107,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.107,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.107,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.108,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.108,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.108,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.109,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.109,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.109,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.110,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.110,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.110,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.111,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.111,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_quotes,not-found,A,"Sumo Capital, LLC",233.47.179.111,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.112,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.112,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.112,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.113,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.113,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.113,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.114,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.114,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.114,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.115,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.115,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.115,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.116,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.116,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.116,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.117,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.117,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.117,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.118,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.118,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.118,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.119,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.119,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_topo_trades,not-found,A,"Sumo Capital, LLC",233.47.179.119,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.120,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.120,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.120,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.121,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.121,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.121,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.122,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.122,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.122,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.123,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.123,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_orders_simple,not-found,A,"Sumo Capital, LLC",233.47.179.123,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.124,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.124,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.124,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.125,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.125,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.125,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.126,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.126,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.126,10.66.254.5,Et39
SM-CAR-LAE-4,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.127,10.66.254.5,Et14
SM-CAR-LAW-1,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.127,10.66.254.5,Et38
SM-CAR-LAW-2,phlx_orders_complex,not-found,A,"Sumo Capital, LLC",233.47.179.127,10.66.254.5,Et39
SM-CAR-LAE-1,Nasdaq MRX Top Quote Feed,Broadcast - Channel 1 (A-D),A,"Sumo Capital, LLC",233.54.12.192,10.66.254.5,Et6
SM-CAR-LAE-1,Nasdaq MRX Top Quote Feed,Broadcast - Channel 2 (E-J),A,"Sumo Capital, LLC",233.54.12.193,10.66.254.5,Et6
SM-CAR-LAE-1,Nasdaq MRX Top Quote Feed,Broadcast - Channel 3 (K-R),A,"Sumo Capital, LLC",233.54.12.194,10.66.254.5,Et6
SM-CAR-LAE-1,Nasdaq MRX Top Quote Feed,Broadcast - Channel 4 (S-Z),A,"Sumo Capital, LLC",233.54.12.195,10.66.254.5,Et6
SM-NY4-SBM-1,cfe_csm_standard_enhanced,Line 1,B,"Sumo Capital, LLC",233.65.120.192,10.75.128.11,Et23
SM-NY5-STE-1,cfe_csm_standard_enhanced,Line 1,B,"Sumo Capital, LLC",233.65.120.192,10.10.129.2,Et1
SM-NY4-SBM-1,cfe_csm_strategy_enhanced,Line 1,B,"Sumo Capital, LLC",233.65.120.194,10.75.128.11,Et23
SM-NY5-STE-1,cfe_csm_strategy_enhanced,Line 1,B,"Sumo Capital, LLC",233.65.120.194,10.10.129.2,Et1
SM-NY4-SBM-1,cfe_csm_standard_enhanced,Line 1,A,"Sumo Capital, LLC",233.65.120.64,10.75.128.11,Et23
SM-NY5-STE-1,cfe_csm_standard_enhanced,Line 1,A,"Sumo Capital, LLC",233.65.120.64,10.10.129.2,Et1
SM-NY4-SBM-1,cfe_csm_strategy_enhanced,Line 1,A,"Sumo Capital, LLC",233.65.120.66,10.75.128.11,Et23
SM-NY5-STE-1,cfe_csm_strategy_enhanced,Line 1,A,"Sumo Capital, LLC",233.65.120.66,10.10.129.2,Et1
GrandMasterClock,not-found,not-found,not-found,Victory Networks,224.0.1.129,10.64.254.1,Et52
VN-DC3-PC-1-P5P1-SPAN,not-found,not-found,not-found,Victory Networks,224.0.1.129,10.64.254.2,Et35
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,224.0.1.129,10.66.254.5,Et12
VN-NY5-LF-4,not-found,not-found,not-found,Victory Networks,224.0.1.40,10.10.129.1,Et2
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) STIRS Other FOD,A,Victory Networks,224.0.126.0,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) STIRS Other TOP5PL,A,Victory Networks,224.0.126.1,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Three Month Euro and EONIA FOD Full Implied,A,Victory Networks,224.0.126.10,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Three Month Euro and EONIA TOP5PL Full Implied,A,Victory Networks,224.0.126.11,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Medium and Long Term IR FOD Full Implied,A,Victory Networks,224.0.126.12,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Medium and Long Term IR TOP5PL Full Implied,A,Victory Networks,224.0.126.13,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Equity and Indices FOD Full Implied,A,Victory Networks,224.0.126.14,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Equity and Indices TOP5PL Full Implied,A,Victory Networks,224.0.126.15,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_opt_tob,ICE Futures Europe (Liffe) Financial Options TOB,A,Victory Networks,224.0.126.16,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top10,ICE Futures Europe (Liffe) Financial Options TOP10PL,A,Victory Networks,224.0.126.17,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_opt_tob,ICE Futures Europe (Liffe) Index Options TOB,A,Victory Networks,224.0.126.18,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top10,ICE Futures Europe (Liffe) Index Options TOP10PL,A,Victory Networks,224.0.126.19,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Three Month Euro and EONIA FOD,A,Victory Networks,224.0.126.2,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_opt_tob,ICE Futures Europe (Liffe) Equity Options TOB,A,Victory Networks,224.0.126.20,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top10,ICE Futures Europe (Liffe) Equity Options TOP10PL,A,Victory Networks,224.0.126.21,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Three Month Euro and EONIA TOP5PL,A,Victory Networks,224.0.126.3,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Medium and Long Term IR FOD,A,Victory Networks,224.0.126.4,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Medium and Long Term IR TOP5PL,A,Victory Networks,224.0.126.5,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Equity and Indices FOD,A,Victory Networks,224.0.126.6,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Equity and Indices TOP5PL Updates,A,Victory Networks,224.0.126.7,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) STIRS Other FOD Full Implied,A,Victory Networks,224.0.126.8,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) STIRS Other TOP5PL Full Implied,A,Victory Networks,224.0.126.9,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) STIRS Other FOD,A,Victory Networks,224.0.127.0,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) STIRS Other TOP5PL,A,Victory Networks,224.0.127.1,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Three Month Euro and EONIA FOD Full Implied,A,Victory Networks,224.0.127.10,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Three Month Euro and EONIA TOP5PL Full Implied,A,Victory Networks,224.0.127.11,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Medium and Long Term IR FOD Full Implied,A,Victory Networks,224.0.127.12,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Medium and Long Term IR TOP5PL Full Implied,A,Victory Networks,224.0.127.13,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Equity and Indices FOD Full Implied,A,Victory Networks,224.0.127.14,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Equity and Indices TOP5PL Full Implied,A,Victory Networks,224.0.127.15,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_opt_tob,ICE Futures Europe (Liffe) Financial Options TOB,A,Victory Networks,224.0.127.16,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top10,ICE Futures Europe (Liffe) Financial Options TOP10PL,A,Victory Networks,224.0.127.17,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_opt_tob,ICE Futures Europe (Liffe) Index Options TOB,A,Victory Networks,224.0.127.18,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top10,ICE Futures Europe (Liffe) Index Options TOP10PL,A,Victory Networks,224.0.127.19,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Three Month Euro and EONIA FOD,A,Victory Networks,224.0.127.2,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_opt_tob,ICE Futures Europe (Liffe) Equity Options TOB,A,Victory Networks,224.0.127.20,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top10,ICE Futures Europe (Liffe) Equity Options TOP10PL,A,Victory Networks,224.0.127.21,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Three Month Euro and EONIA TOP5PL,A,Victory Networks,224.0.127.3,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Medium and Long Term IR FOD,A,Victory Networks,224.0.127.4,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Medium and Long Term IR TOP5PL,A,Victory Networks,224.0.127.5,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) Equity and Indices FOD,A,Victory Networks,224.0.127.6,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) Equity and Indices TOP5PL Updates,A,Victory Networks,224.0.127.7,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_fod,ICE Futures Europe (Liffe) STIRS Other FOD Full Implied,A,Victory Networks,224.0.127.8,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,impact_bas_top5,ICE Futures Europe (Liffe) STIRS Other TOP5PL Full Implied,A,Victory Networks,224.0.127.9,10.64.254.1,Et34
VN-NY4-CAP-2-eth6,bats_edga,Session 1,A,Victory Networks,224.0.130.0,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bats_edga,Session 1,A,Victory Networks,224.0.130.0,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bats_edga,Session 5,A,Victory Networks,224.0.130.1,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bats_edga,Session 5,A,Victory Networks,224.0.130.1,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bzx,not-found,A,Victory Networks,224.0.130.128,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bzx,not-found,A,Victory Networks,224.0.130.128,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bzx,not-found,A,Victory Networks,224.0.130.129,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bzx,not-found,A,Victory Networks,224.0.130.129,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bzx,not-found,A,Victory Networks,224.0.130.130,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bzx,not-found,A,Victory Networks,224.0.130.130,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bzx,not-found,A,Victory Networks,224.0.130.131,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bzx,not-found,A,Victory Networks,224.0.130.131,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bzx,not-found,A,Victory Networks,224.0.130.132,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bzx,not-found,A,Victory Networks,224.0.130.132,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bzx,not-found,A,Victory Networks,224.0.130.133,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bzx,not-found,A,Victory Networks,224.0.130.133,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bzx,not-found,A,Victory Networks,224.0.130.134,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bzx,not-found,A,Victory Networks,224.0.130.134,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bzx,not-found,A,Victory Networks,224.0.130.135,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bzx,not-found,A,Victory Networks,224.0.130.135,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bzx,all BATS securities,A,Victory Networks,224.0.130.136,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bzx,all BATS securities,A,Victory Networks,224.0.130.136,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,byx,Session 1,A,Victory Networks,224.0.130.192,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,byx,Session 1,A,Victory Networks,224.0.130.192,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,byx,Session 5,A,Victory Networks,224.0.130.193,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,byx,Session 5,A,Victory Networks,224.0.130.193,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,byx,Session 9,A,Victory Networks,224.0.130.194,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,byx,Session 9,A,Victory Networks,224.0.130.194,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,byx,Session 13,A,Victory Networks,224.0.130.195,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,byx,Session 13,A,Victory Networks,224.0.130.195,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,byx,Session 17,A,Victory Networks,224.0.130.196,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,byx,Session 17,A,Victory Networks,224.0.130.196,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,byx,Session 21,A,Victory Networks,224.0.130.197,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,byx,Session 21,A,Victory Networks,224.0.130.197,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,byx,Session 25,A,Victory Networks,224.0.130.198,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,byx,Session 25,A,Victory Networks,224.0.130.198,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,byx,Session 29,A,Victory Networks,224.0.130.199,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,byx,Session 29,A,Victory Networks,224.0.130.199,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bats_edga,Session 9,A,Victory Networks,224.0.130.2,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bats_edga,Session 9,A,Victory Networks,224.0.130.2,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bats_edga,Session 13,A,Victory Networks,224.0.130.3,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bats_edga,Session 13,A,Victory Networks,224.0.130.3,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bats_edga,Session 17,A,Victory Networks,224.0.130.4,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bats_edga,Session 17,A,Victory Networks,224.0.130.4,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bats_edga,Session 21,A,Victory Networks,224.0.130.5,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bats_edga,Session 21,A,Victory Networks,224.0.130.5,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bats_edga,Session 25,A,Victory Networks,224.0.130.6,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bats_edga,Session 25,A,Victory Networks,224.0.130.6,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bats_edgx,Session 1,A,Victory Networks,224.0.130.64,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bats_edgx,Session 1,A,Victory Networks,224.0.130.64,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bats_edgx,Session 5,A,Victory Networks,224.0.130.65,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bats_edgx,Session 5,A,Victory Networks,224.0.130.65,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bats_edgx,Session 9,A,Victory Networks,224.0.130.66,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bats_edgx,Session 9,A,Victory Networks,224.0.130.66,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bats_edgx,Session 13,A,Victory Networks,224.0.130.67,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,bats_edgx,Session 13,A,Victory Networks,224.0.130.67,10.75.128.9,Et17
VN-NY4-CAP-2-eth6,bats_edgx,Session 17,A,Victory Networks,224.0.130.68,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bats_edgx,Session 17,A,Victory Networks,224.0.130.68,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bats_edgx,Session 21,A,Victory Networks,224.0.130.69,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bats_edgx,Session 21,A,Victory Networks,224.0.130.69,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bats_edga,Session 29,A,Victory Networks,224.0.130.7,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bats_edga,Session 29,A,Victory Networks,224.0.130.7,10.75.128.9,Et18
VN-NY4-CAP-2-eth6,bats_edgx,Session 25,A,Victory Networks,224.0.130.70,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,bats_edgx,Session 25,A,Victory Networks,224.0.130.70,10.75.128.9,Et18
